"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Eritrea","ERI","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","499.057","491.373","483.689","478.969","474.249","469.528","464.808","460.088","457.071","454.053","451.036","448.019","445.001","441.913","438.825","435.736","432.648","429.559","427.647","425.736","423.824","421.912","420","418.06","416.121","414.181","412.242","410.302","408.334","406.365","404.397","402.428","400.46","399.086","397.712","396.338","394.964","393.59","397.069","400.547","404.025","407.504","410.982","398.13","385.277","372.425","359.573","346.72","339.521","332.321","325.122","317.923","310.724","304.685","298.647","292.609","286.57","",
"Spain","ESP","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","178.027","172.248","175.942","176.052","170.805","167.72","168.563","167.107","163.371","172.415","164.644","170.392","158.733","162.627","160.767","158.867","157.231","153.31","152.827","150.091","144.958","143.082","138.095","139.043","139.772","141.281","138.188","138.525","142.058","144.95","144.788","146.285","143.317","139.806","137.478","137.853","135.691","125.764","121.218","121.931","118.439","116.368","114.675","113.887","109.524","107.374","103.258","100.671","96.707","92.178","89.007","85.837","83.173","79.507","77.477","","","",
"Estonia","EST","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","244.74","239.291","235.883","244.926","235.56","231.59","234.199","242.846","246.602","259.215","256.378","260.267","271.538","258.251","261.702","280.781","286.992","283.746","303.174","310.46","303.076","307.579","297.998","306.596","305.934","295.593","260.986","262.326","266.368","271.699","300.042","316.479","323.354","363.295","412.791","390.36","332.151","329.727","342.971","317.846","308.072","325.407","312.899","292.332","288.868","274.266","272.639","277.065","243.578","229.371","203.142","203.858","198.433","169.478","181.233","","","",
"Ethiopia","ETH","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","499.054","491.369","483.683","478.963","474.243","469.523","464.803","460.083","456.832","453.581","450.33","447.079","443.828","442.125","440.422","438.719","437.015","435.312","436.97","438.629","440.287","441.945","443.603","438.296","432.988","427.68","422.372","417.064","415.954","414.844","413.734","412.624","411.514","412.38","413.245","414.111","414.976","415.842","413.518","411.194","408.87","406.546","404.222","388.956","373.691","358.426","343.16","327.895","315.268","302.642","290.016","277.39","264.764","259.894","255.024","250.154","245.285","",
"European Union","EUU","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","193.926168800858","191.793481330416","194.570655575549","194.760170893809","189.42735210876","190.35865052563","188.340772612266","188.861654004956","189.237619662481","193.68227249074","188.717292815947","190.530744428015","188.45308892337","187.975299358696","186.69135306101","188.284370192243","189.628079935013","188.029291100882","188.610840161867","188.26863165843","188.020984684878","184.115350475167","181.279357852969","182.52908302258","181.011601898991","179.936250153143","176.814449481071","174.055977997667","172.165994485509","173.103815361439","170.79780945328","171.139617889691","168.510076403704","166.209608122316","164.158244096448","162.505950834167","157.832678618765","153.576744875755","150.362600997781","148.037000680429","143.795852026298","140.954081510105","138.343051419174","136.001417703908","131.67044805297","129.883703640226","127.828989744176","125.460021302398","122.289242187498","119.176164184273","115.645606581192","110.805191296182","107.504428962269","104.554878489039","100.959296647132","","","",
"Fragile and conflict affected situations","FCS","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","484.53576536379","478.854951578377","473.311269293711","466.445370513934","459.568377910934","452.631035884268","445.606210860906","438.531729859907","432.699104094395","426.917715002612","421.213786496655","415.467644539514","409.768526713579","404.743232421771","399.7884787986","394.897102844191","390.022072081232","385.225221189978","383.78325343881","382.291393056165","380.72486011666","378.860784642659","376.928361963406","371.222954581188","365.571491868485","360.006911312434","354.419819245181","348.922864731622","347.252764972221","345.708945750653","343.170721333834","341.763293073276","340.351487085966","340.294535723567","340.253676978879","340.228222904823","340.076686072044","339.962540839541","338.61157048963","337.285172542143","335.947901305273","334.515293983837","333.022646474817","328.099730834463","323.248070324737","318.49107468101","313.780780415169","309.165202705456","305.106329630796","301.13727167846","297.185389846132","293.140007147492","288.907028555371","284.628413253434","280.394566525671","276.224131260245","272.100989440351","",
"Finland","FIN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","254.022","255.167","262.454","261.757","258.508","265.174","257.084","257.357","259.512","266.881","254.052","263.41","250.972","244.615","248.913","234.771","235.952","233.739","221.432","216.397","204.146","203.756","195.358","188.582","187.789","189.028","189.044","182.931","188.025","184.275","182.93","175.437","168.722","162.765","154.653","156.221","153.757","150.974","148.686","145.418","143.868","137.62","133.481","134.804","136.354","137.949","132.287","133.359","129.187","123.833","120.376","115.067","107.947","104.654","99.105","93.665","","",
"Fiji","FJI","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","316.129","312.963","309.797","306.851","303.905","300.96","298.014","295.068","292.327","289.585","286.844","284.102","281.361","279.059","276.758","274.457","272.155","269.854","269.419","268.984","268.549","268.114","267.679","267.352","267.026","266.699","266.373","266.047","265.821","265.596","265.371","265.146","264.921","264.79","264.659","264.529","264.398","264.268","264.226","264.183","264.141","264.099","264.057","261.967","259.877","257.787","255.697","253.607","250.767","247.927","245.086","242.246","239.406","237.721","236.036","234.35","232.665","",
"France","FRA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","216.849","214.133","219.187","222.11","211.86","217.586","212.519","213.393","212.635","217.473","204.202","208.251","208.826","205.605","203.948","203.582","207.095","200.921","198.174","199.076","195.934","192.736","191.598","190.277","187.47","185.069","181.814","175.002","172.517","171.29","167.612","165.855","163.613","162.322","159.798","156.329","152.083","146.035","143.122","141.196","138.397","138.43","136.778","134.939","126.867","126.63","123.292","120.74","118.229","118.367","115.614","112.561","109.076","105.291","100.359","101.261","","",
"Faroe Islands","FRO","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","304.969","300.41","295.85","291.276","286.701","282.126","277.551","272.977","268.2","263.424","258.647","253.871","249.094","244.355","239.616","234.876","230.137","225.398","224.113","222.827","221.542","220.257","218.971","217.644","216.316","214.989","213.661","212.333","211.016","209.699","208.382","207.065","205.748","204.421","203.095","201.769","200.443","199.116","198.116","197.115","196.115","195.114","194.113","192.574","191.034","189.495","187.955","186.416","186.017","185.618","185.22","184.821","184.422","183.286","182.149","181.012","179.876","",
"Gabon","GAB","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","486.382","482.956","479.529","470.193","460.858","451.522","442.187","432.851","424.433","416.015","407.596","399.178","390.76","382.686","374.613","366.539","358.466","350.393","342.179","333.966","325.753","317.539","309.326","302.522","295.717","288.912","282.108","275.303","276.384","277.465","278.545","279.626","280.707","286.799","292.892","298.984","305.077","311.169","315.376","319.583","323.79","327.997","332.204","325.859","319.514","313.17","306.825","300.48","294.792","289.104","283.415","277.727","272.038","267.236","262.434","257.632","252.83","",
"United Kingdom","GBR","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","186.216","188.065","187.257","189.602","184.23","183.976","184.232","176.867","179.025","182.493","180.299","176.12","179.244","179.126","176.055","171.313","171.773","166.953","168.431","168.587","161.804","157.817","153.724","150.003","145.244","143.636","141.314","137.527","134.807","130.568","129.316","126.818","122.781","122.658","118.152","118.784","117.035","114.383","113.596","112.351","108.373","107.271","105.954","103.766","99.593","97.443","99.469","97.427","96.694","94.236","91.091","87.245","83.932","85.183","84.007","","","",
"Georgia","GEO","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","305.978","299.578","293.178","287.607","282.036","276.465","270.894","265.323","261.752","258.18","254.609","251.038","247.466","242.944","238.421","233.899","229.377","224.854","225.28","225.706","226.132","226.558","226.984","224.664","222.343","220.023","217.702","215.382","216.334","217.285","218.237","219.189","220.141","218.131","216.122","214.112","212.103","210.094","205.8","201.506","197.213","192.919","188.625","193.298","197.97","202.643","207.315","211.988","216.527","221.066","225.605","230.144","234.683","231.962","229.241","226.521","223.8","",
"Ghana","GHA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","407.569","403.381","399.193","396.084","392.975","389.866","386.757","383.648","382.112","380.576","379.041","377.505","375.969","372.822","369.675","366.529","363.382","360.235","357.128","354.021","350.914","347.807","344.7","339.725","334.75","329.775","324.8","319.825","315.023","310.22","305.418","300.616","295.813","300.117","304.421","308.725","313.029","317.334","317.91","318.487","319.064","319.641","320.218","312.927","305.637","298.347","291.057","283.767","281.813","279.86","277.907","275.953","274","270.769","267.537","264.306","261.074","",
"Gibraltar","GIB","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","535.668","532.084","528.5","525.665","522.831","519.996","517.161","514.327","510.697","507.067","503.438","499.808","496.178","489.569","482.961","476.352","469.743","463.134","454.172","445.21","436.248","427.286","418.324","401.622","384.919","368.216","351.514","334.811","325.1","315.39","305.679","295.968","286.257","291","295.743","300.485","305.228","309.97","317.713","325.456","333.199","340.942","348.685","343.948","339.211","334.474","329.737","325","318.8","312.6","306.4","300.2","294","287.925","281.85","275.775","269.7","",
"Gambia, The","GMB","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","578.819","575.67","572.521","568.008","563.496","558.984","554.472","549.959","537.932","525.905","513.878","501.851","489.824","478.838","467.853","456.868","445.883","434.897","425.199","415.5","405.801","396.103","386.404","379.227","372.051","364.874","357.698","350.521","349.66","348.8","347.939","347.078","346.217","344.114","342.012","339.91","337.807","335.705","332.588","329.472","326.356","323.239","320.123","317.941","315.758","313.576","311.394","309.212","306.769","304.327","301.885","299.442","297","294.392","291.785","289.177","286.57","",
"Guinea-Bissau","GNB","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","503.834","499.665","495.495","490.047","484.598","479.15","473.702","468.253","463.2","458.146","453.093","448.039","442.986","437.751","432.516","427.282","422.047","416.813","412.357","407.902","403.446","398.99","394.535","390.755","386.976","383.196","379.416","375.637","371.352","367.068","362.783","358.498","354.214","349.786","345.358","340.93","336.502","332.075","327.751","323.427","319.104","314.78","310.457","312.092","313.727","315.363","316.998","318.634","316.606","314.578","312.55","310.521","308.493","304.355","300.216","296.077","291.939","",
"Equatorial Guinea","GNQ","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","520.91","517.369","513.828","510.348","506.868","503.389","499.909","496.429","492.88","489.332","485.783","482.234","478.685","475.255","471.825","468.395","464.965","461.535","453.788","446.041","438.294","430.547","422.8","419.239","415.679","412.118","408.557","404.997","400.989","396.981","392.973","388.965","384.958","380.463","375.969","371.474","366.98","362.486","360.554","358.622","356.69","354.758","352.826","353.282","353.738","354.194","354.65","355.107","353.751","352.395","351.039","349.683","348.328","348.516","348.704","348.893","349.081","",
"Greece","GRC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","204.23","196.938","189.647","188.705","187.764","186.823","185.881","184.94","182.531","180.122","177.712","175.303","172.894","171.737","170.58","169.423","168.266","167.109","164.53","161.952","159.374","156.796","154.218","151.683","149.149","146.614","144.079","141.544","136.909","132.274","127.639","123.004","118.369","118.324","118.279","118.235","118.19","118.145","117.103","116.061","115.019","113.977","112.934","112.433","111.932","111.431","110.93","110.429","109.408","108.386","107.364","106.343","105.321","101.218","97.114","93.011","88.907","",
"Grenada","GRD","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","279.314","277.893","276.471","275.135","273.799","272.463","271.127","269.79","268.535","267.279","266.024","264.768","263.512","262.325","261.137","259.949","258.762","257.574","256.448","255.322","254.196","253.071","251.945","250.88","249.815","248.75","247.685","246.62","245.603","244.586","243.568","242.551","241.534","240.567","239.6","238.633","237.666","236.698","233.836","230.974","228.112","225.25","222.388","219.483","216.578","213.673","210.769","207.864","204.139","200.415","196.69","192.966","189.241","187.843","186.445","185.046","183.648","",
"Greenland","GRL","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271.903858581226","280.944456001664","273.811994189666","261.031696706029","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","389.478","384.852","380.225","374.507","368.79","363.072","357.355","351.637","346.9","342.163","337.426","332.688","327.951","328.282","328.613","328.944","329.275","329.605","329.715","329.825","329.935","330.045","330.155","327.809","325.462","323.116","320.769","318.423","315.609","312.796","309.983","307.17","304.356","299.132","293.907","288.683","283.458","278.234","273.947","269.661","265.375","261.089","256.802","254.168","251.533","248.898","246.264","243.629","239.142","234.654","230.167","225.68","221.193","218.781","216.369","213.958","211.546","",
"Guam","GUM","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","281.008","275.305","269.602","264.471","259.34","254.21","249.079","243.949","239.437","234.925","230.413","225.901","221.389","217.291","213.192","209.094","204.996","200.897","197.278","193.659","190.039","186.42","182.801","179.419","176.036","172.654","169.272","165.889","162.866","159.843","156.819","153.796","150.772","147.014","143.256","139.498","135.74","131.982","127.933","123.884","119.834","115.785","111.736","109.287","106.839","104.39","101.942","99.494","96.2","92.907","89.614","86.32","83.027","81.064","79.101","77.138","75.175","",
"Guyana","GUY","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","316.53","314.425","312.321","310.33","308.34","306.35","304.36","302.37","301.779","301.188","300.597","300.007","299.416","299.41","299.404","299.398","299.392","299.386","299.38","299.375","299.369","299.363","299.357","300.809","302.261","303.713","305.165","306.616","306.084","305.552","305.02","304.488","303.956","301.191","298.425","295.66","292.895","290.13","287.479","284.828","282.177","279.526","276.875","274.336","271.797","269.257","266.718","264.178","261.748","259.317","256.887","254.456","252.025","250.704","249.382","248.061","246.739","",
"High income","HIC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","218.993104856802","215.546623975716","217.110813747689","216.863359743944","213.238236506299","213.276720179948","212.341088252605","210.995364772393","212.177169670271","213.336934313734","209.982181683662","207.862070800547","206.091846137419","204.160392992554","199.910336892988","197.519197807084","195.277673232802","192.328486438996","190.485847892075","188.084694706883","186.599458068129","182.768272459386","178.378471310286","177.310173225091","174.747001811368","172.878235663108","170.326404284379","167.352059574001","165.574496354367","164.179560716614","162.077803691665","160.879777084917","158.309262940722","156.606918491265","154.184669195657","152.341688667515","146.76955676476","141.719392183774","139.101293274166","137.525681524649","134.426178691911","132.437210525665","130.524416928195","128.982805516783","125.44628627888","124.617094336169","122.712552553782","120.180107975223","117.812514552393","115.528975158534","112.643285183644","110.92767151267","109.135963204401","107.362654924064","105.620064286267","","","",
"Hong Kong SAR, China","HKG","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","243.478","237.473","231.469","226.547","221.626","216.704","211.783","206.861","204.317","201.773","199.23","196.686","194.142","189.296","184.451","179.606","174.76","169.915","165.062","160.209","155.357","150.504","145.651","141.516","137.38","133.245","129.11","124.974","122.676","120.377","118.078","115.78","113.481","110.056","106.632","103.207","99.782","96.358","94.193","92.029","89.865","87.701","85.537","83.649","81.761","79.874","77.986","76.098","75.134","74.169","73.205","72.241","71.276","70.191","69.105","68.02","66.934","",
"Honduras","HND","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","409.551","402.187","394.822","388.992","383.162","377.332","371.502","365.672","360.05","354.429","348.808","343.187","337.566","332.303","327.041","321.779","316.516","311.254","304.857","298.461","292.064","285.668","279.272","272.742","266.213","259.683","253.154","246.624","242.806","238.988","235.17","231.352","227.533","223.298","219.063","214.827","210.592","206.357","204.072","201.788","199.504","197.22","194.935","193.111","191.286","189.461","187.637","185.812","184.052","182.292","180.532","178.772","177.012","175.653","174.294","172.935","171.576","",
"Heavily indebted poor countries (HIPC)","HPC","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","485.827000747823","480.857341008101","475.888571700451","471.327997544903","466.803538614389","462.319047661478","457.809495371468","453.342902063863","448.692123152525","444.064675710554","439.452886517515","434.797128746737","430.154085074903","425.912610357863","421.69032894533","417.485586562791","413.27387042645","409.076532306978","406.249379514452","403.39428548699","400.507977881447","397.551540598107","394.601985520622","393.06884882693","391.617654370814","390.259304721028","388.924419228862","387.69025843006","390.450177787123","393.274259777602","396.056207005763","398.537673965535","400.726939037242","401.578411061181","402.599447802117","403.800894574235","405.093837270283","406.480312898805","403.928670202984","401.40794937142","398.881466184811","396.264674250952","393.607052679066","383.25014992421","372.921211347118","362.6294040347","352.401659276245","342.188322970801","334.564851816229","326.925326608767","319.258415226592","311.51239798796","303.744658199797","297.914832426703","292.102208498501","286.309104174371","280.525689689549","",
"Croatia","HRV","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","266.454","265.985","265.517","265.051","264.586","264.121","263.655","263.19","261.651","260.112","258.573","257.034","255.495","254.699","253.902","253.106","252.31","251.514","249.437","247.36","245.283","243.206","241.129","237.164","233.2","229.236","225.272","221.308","219.392","217.476","215.56","213.644","211.729","205.239","198.75","192.26","185.771","179.282","177.724","176.167","174.609","173.052","171.494","167.275","163.056","158.838","154.619","150.4","147.993","145.585","143.178","140.771","138.363","136.263","134.162","132.062","129.961","",
"Haiti","HTI","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","438.434","434.965","431.497","428.189","424.881","421.574","418.266","414.958","412.191","409.425","406.658","403.892","401.125","396.624","392.123","387.622","383.121","378.619","376.074","373.529","370.985","368.44","365.895","364.081","362.268","360.454","358.641","356.828","355.159","353.49","351.821","350.152","348.483","347.03","345.578","344.126","342.673","341.221","340.027","338.834","337.64","336.446","335.253","329.852","324.451","319.049","313.648","308.247","303.291","298.334","293.377","288.42","283.463","280.515","277.567","274.619","271.672","",
"Hungary","HUN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","188.831","180.848","189.921","186.212","181.448","182.62","176.354","184.686","190.736","193.388","199.407","207.129","202.022","202.126","208.95","213.872","215.938","222.516","239.479","246.633","263.237","271.791","270.444","288.806","291.378","291.421","289.998","283.425","278.631","298.839","305.114","306.556","325.131","328.702","326.534","317.966","296.428","287.562","292.859","290.148","271.521","260.692","259.13","257.163","252.908","256.464","250.03","245.779","233.23","228.637","218.889","206.181","195.909","182.387","180.009","","","",
"IBRD only","IBD","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","413.25293179044","407.678635663893","402.52388457512","385.481612293632","368.12750118401","352.583198287846","336.51670952109","320.84983757486","312.996702984186","305.749633594147","297.516174994557","289.296153704803","280.515150193166","274.539097705696","268.790491533057","264.001396335563","258.345255071475","253.141477644513","251.872730684965","250.757792892309","249.512618780853","247.134456607062","244.774129208453","241.885105434993","239.596728282161","234.94402928728","228.962727003896","226.101767894838","224.37692901403","223.674546482751","222.588692368468","221.480885699973","221.567833305142","223.251020102172","223.553599929898","221.498043030138","217.826053400915","214.427205857714","210.955640664498","209.517138110576","207.54544216244","204.760513193166","202.114230558563","200.181143459889","197.880861260938","195.975854406004","192.450436783658","189.684290626209","187.264848085295","183.717581331143","181.211253992329","178.363652685813","175.728473249379","173.605380665334","170.665067650909","164.04226434007","162.365426787726","",
"IDA & IBRD total","IBT","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","417.611339718693","412.103811754936","406.93465047753","391.804725777991","376.426949480838","362.557522871155","348.219294620451","334.201880660681","326.863757660833","320.0396652328","312.408788095593","304.767778198066","296.685599513343","291.092797979726","285.695955579498","281.09967948414","275.720691979318","270.706657701905","268.873538515985","267.187267893135","265.415785553591","262.66696268186","259.947256857008","257.194109628988","254.974976109645","250.807679912447","245.530084984582","242.893471532525","241.709462515967","241.417363468601","240.836523486264","240.256509605746","240.663658895223","242.306901997379","242.832744904495","241.442429250427","238.650250305991","236.126901778256","233.155737526339","231.855877737703","230.119821678474","227.699530096287","225.3991188403","222.718852745457","219.741079008006","217.088744697624","213.116077444236","209.762688104865","207.010143360221","203.365698122428","200.567698544271","197.501276011949","194.571652764342","192.340074332227","189.612275367446","184.511466491292","182.630615308059","",
"IDA total","IDA","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","440.347759239675","434.928298722201","429.501574296437","424.04025202394","418.62534098654","413.261839583044","407.789092508878","402.36986885512","397.963342412676","393.60390513727","389.277424662073","384.920322327036","380.628663961388","377.090622366646","373.509004501163","369.826074862008","365.847410117731","361.673737160138","356.750070501102","351.931071583249","347.228880297666","342.561419491008","337.909970662242","335.666814558383","333.505924989155","331.44433415872","329.397295891359","327.478205445821","328.48216092948","329.56771252503","330.674409848537","331.725033326967","332.682864137883","333.116050675646","333.644747845243","334.25790046955","334.774936719615","335.354269430545","333.646744926305","331.972760884008","330.301600316132","328.556674565944","326.821724879272","319.978414440064","313.179997865762","306.435726646343","299.701982030407","293.022159657929","287.989639400693","282.979850635074","277.934344918677","272.799699383538","267.60990204963","263.8029759945","260.011776683015","256.244441712551","252.464632032366","",
"IDA blend","IDB","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","421.730697970811","415.419219650146","409.146019653684","403.684709311326","398.233374806551","392.782500010808","387.226122019722","381.693937888073","376.216399467603","370.739178246208","365.248308795998","359.623157990287","353.995968754907","349.592867056298","345.21625592841","340.869004930732","336.46539373211","332.102847705484","328.443578961758","324.758558323571","321.030057873153","317.068975061065","313.078492389788","311.958315708572","310.913658811612","309.976095696712","309.161271225195","308.476993754981","310.980924263864","313.575982415866","316.215469455786","318.93801658437","321.652053557184","324.655542690266","327.709456122956","330.798940652432","333.673268709283","336.571083798734","336.913730425732","337.24111961822","337.479367804973","337.513122618484","337.492706623257","330.945912932133","324.443182394824","318.016983702021","311.581567933142","305.255758334446","299.4560840105","293.690489683932","287.862903836659","282.101845866227","276.39558981263","273.51135796141","270.685054628924","267.93504265161","265.182281358699","",
"Indonesia","IDN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","297.329","294.252","291.175","288.234","285.293","282.351","279.41","276.468","273.386","270.303","267.221","264.138","261.055","256.92","252.785","248.65","244.515","240.38","236.647","232.914","229.18","225.447","221.714","221.234","220.754","220.274","219.794","219.313","218.347","217.38","216.413","215.446","214.479","213.386","212.293","211.201","210.108","209.015","210.6","212.185","213.77","215.356","216.941","217.176","217.412","217.647","217.883","218.119","216.474","214.829","213.184","211.539","209.894","208.417","206.941","205.464","203.988","",
"IDA only","IDX","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","449.700030917627","444.719911869624","439.712226401237","434.243483892641","428.832173503456","423.489306723427","418.039691067685","412.651215224971","408.748391172772","404.917736820306","401.149264841374","397.434141137235","393.825745220432","390.747668642379","387.602525392053","384.302056382328","380.609006590591","376.61249753447","371.131647342754","365.809139884257","360.669554110478","355.690740434421","350.734677536812","347.935149620145","345.213419788085","342.582279178631","339.91443968623","337.365209940568","337.594125112725","337.893505343064","338.198984750002","338.357737231078","338.387038346383","337.478463095477","336.69636958697","336.03159378162","335.339554362191","334.730906367696","331.973736386692","329.276039349849","326.62713144357","323.973097323865","321.360057782656","314.362458604227","307.409626600775","300.500061237472","293.608179187204","286.743588479545","282.103250947586","277.480188087696","272.830827546533","268.021062474156","263.101602210144","258.826342488301","254.547605521836","250.269691501999","245.980602537078","",
"Isle of Man","IMN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","480.877","470.194","459.511","447.977","436.444","424.91","413.377","401.843","391.256","380.67","370.083","359.496","348.91","342.633","336.357","330.081","323.805","317.528","314.34","311.152","307.964","304.776","301.588","299.782","297.977","296.171","294.365","292.559","288.836","285.113","281.39","277.667","273.944","270.687","267.43","264.173","260.917","257.66","255.144","252.628","250.112","247.597","245.081","242.178","239.276","236.373","233.47","230.568","228.798","227.028","225.258","223.488","221.719","219.359","217","214.641","212.282","",
"Not classified","INX","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","173.731","181.021","181.934","177.799","182.654","177.867","179.381","171.271","177.153","179.396","184.105","175.352","184.682","187.231","184.825","177.638","175.333","171.67","182.191","178.899","175.563","169.437","162.925","166.04","157.018","154.837","148.799","145.22","138.007","137.778","132.612","132.872","128.179","129.119","121.699","125.225","123.116","122.369","123.376","121.401","119.264","112.279","113.366","102.262","101.723","90.906","94.679","93.918","90.366","92.993","86.762","86.644","83.952","84.244","80.902","","","",
"Iran, Islamic Rep.","IRN","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","359.061","357.53","355.999","354.435","352.871","351.307","349.743","348.179","345.11","342.041","338.972","335.903","332.834","328.221","323.607","318.994","314.381","309.767","365.004","420.241","475.478","530.714","585.951","546.397","506.843","467.289","427.735","388.181","351.776","315.371","278.966","242.56","206.155","201.793","197.431","193.069","188.707","184.345","181.922","179.499","177.077","174.654","172.231","171.122","170.013","168.903","167.794","166.685","154.867","143.049","131.23","119.412","107.594","105.633","103.671","101.71","99.748","",
"Iraq","IRQ","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","348.36","334.67","320.98","312.738","304.496","296.254","288.012","279.77","276.06","272.35","268.64","264.93","261.22","260.074","258.928","257.782","256.636","255.49","295.435","335.379","375.324","415.268","455.213","422.218","389.224","356.229","323.235","290.24","278.181","266.121","254.061","242.002","229.942","222.879","215.816","208.754","201.691","194.628","195.76","196.892","198.024","199.156","200.288","208.076","215.865","223.653","231.442","239.231","231.449","223.667","215.885","208.103","200.321","198.894","197.466","196.039","194.611","",
"Iceland","ISL","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","153.406","164.936","178.317","195.88","170.862","180.718","180.695","163.833","158.271","170.934","183.446","173.913","169.978","174.094","187.543","186.684","140.053","154.216","135.01","141.996","140.529","134.34","131.975","156.809","129.806","114.61","128.589","121.782","126.033","101.429","116.585","119.366","93.223","91.674","95.711","100.845","95.244","91.951","84.117","92.833","98.783","85.06","82.829","66.937","73.366","68.861","76.417","71.144","63.413","73.242","70.518","58.803","66.915","67.492","","","","",
"Israel","ISR","Mortality rate adult male (per 1000 male adults)","SP.DYN.AMRT.MA","145.742639383977","","","","","","","","","","155","","","","","","","","","","138","","","136.102","133.651","128.841","130.69","124.55","126.022","116.237","107.039","109.885","112.412","107.738","108.014","107.504","103.234","103.223","105.593","99.139","102.583","98.348","98.073","92.804","90.851","89.188","87.052","84.333","83.728","78.556","77.069","75.738","75.427","75.007","72.225","","","",
